	Sentence	Relation_gold	Head_gold
577	El mercado de bonos también se vio sacudido por las cifras de empleo, que arrastraron a la baja el precio de los bonos de 30 años tras varias sesiones de fuertes alzas por factores técnicos de perspectivas de oferta y demanda de estos bonos.	['det', 'nsubj', 'case', 'nmod', 'advmod', 'expl:pv', 'ROOT', 'obj', 'case', 'det', 'obj', 'case', 'nmod', 'punct', 'nsubj', 'acl', 'case', 'det', 'obl', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'nummod', 'nmod', 'case', 'det', 'obl', 'case', 'amod', 'nmod', 'case', 'nmod', 'amod', 'case', 'nmod', 'case', 'nmod', 'cc', 'conj', 'case', 'det', 'nmod', 'punct']	['mercado', 'vio', 'bonos', 'mercado', 'vio', 'vio', 'vio', 'vio', 'cifras', 'cifras', 'sacudido', 'empleo', 'cifras', 'arrastraron', 'arrastraron', 'cifras', 'baja', 'baja', 'arrastraron', 'precio', 'arrastraron', 'bonos', 'bonos', 'precio', 'años', 'años', 'bonos', 'sesiones', 'sesiones', 'arrastraron', 'alzas', 'alzas', 'sesiones', 'factores', 'alzas', 'factores', 'perspectivas', 'alzas', 'oferta', 'perspectivas', 'demanda', 'oferta', 'bonos', 'bonos', 'oferta', 'vio']
578	Hace algunas semanas las autoridades anunciaron que disminuirán el volumen de emisión de estos títulos, al tiempo que aumentarán su recompra.	['advcl', 'det', 'obj', 'det', 'nsubj', 'ROOT', 'mark', 'ccomp', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'nmod', 'punct', 'case', 'det', 'fixed', 'fixed', 'conj', 'det', 'obj', 'punct']	['anunciaron', 'semanas', 'Hace', 'autoridades', 'anunciaron', 'anunciaron', 'disminuirán', 'anunciaron', 'volumen', 'disminuirán', 'emisión', 'volumen', 'títulos', 'títulos', 'emisión', 'aumentarán', 'aumentarán', 'aumentarán', 'a', 'a', 'disminuirán', 'recompra', 'aumentarán', 'anunciaron']
579	A juicio de muchos analistas, la nueva política del Gobierno para con los títulos de 30 años hace pensar en que estos títulos pronto dejarán de ser el mejor indicador de las tendencias futuras de la inflación, y que en su preponderancia serán reemplazados por los bonos a 10 años.	['case', 'obl', 'case', 'det', 'nmod', 'punct', 'det', 'amod', 'nsubj', 'case', 'det', 'nmod', 'case', 'case', 'det', 'nmod', 'case', 'nummod', 'nmod', 'ROOT', 'xcomp', 'mark', 'mark', 'det', 'nsubj', 'advmod', 'ccomp', 'case', 'cop', 'det', 'amod', 'xcomp', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'punct', 'cc', 'mark', 'case', 'det', 'obl', 'aux', 'conj', 'case', 'det', 'obj', 'case', 'nummod', 'nmod', 'punct']	['juicio', 'hace', 'analistas', 'analistas', 'juicio', 'juicio', 'política', 'política', 'hace', 'Gobierno', 'Gobierno', 'política', 'títulos', 'títulos', 'títulos', 'política', 'años', 'años', 'títulos', 'hace', 'hace', 'dejarán', 'dejarán', 'títulos', 'dejarán', 'dejarán', 'pensar', 'indicador', 'indicador', 'indicador', 'indicador', 'dejarán', 'tendencias', 'tendencias', 'indicador', 'tendencias', 'inflación', 'inflación', 'tendencias', 'reemplazados', 'reemplazados', 'reemplazados', 'preponderancia', 'preponderancia', 'reemplazados', 'reemplazados', 'dejarán', 'bonos', 'bonos', 'reemplazados', 'años', 'años', 'bonos', 'hace']
580	Los bonos a 30 años cerraron con su tasa en el 6,27 por ciento desde el 6,14 por ciento del cierre de ayer.	['det', 'nsubj', 'case', 'nummod', 'nmod', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'nummod', 'case', 'compound', 'case', 'det', 'obl', 'case', 'compound', 'case', 'det', 'nmod', 'case', 'advmod', 'punct']	['bonos', 'cerraron', 'años', 'años', 'bonos', 'cerraron', 'tasa', 'tasa', 'cerraron', '6,27', '6,27', 'tasa', 'ciento', '6,27', '6,14', '6,14', 'cerraron', 'ciento', '6,14', 'cierre', 'cierre', '6,14', 'ayer', 'cierre', 'cerraron']
581	El centrocampista del Ajax Brian Laudrup no ha aceptado la invitación del técnico de la selección danesa, el sueco Bo Johansson, para que dispute la fase final de la Eurocopa 2000.	['det', 'nsubj', 'case', 'det', 'nmod', 'appos', 'flat', 'advmod', 'aux', 'ROOT', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'amod', 'punct', 'det', 'appos', 'appos', 'flat', 'punct', 'mark', 'mark', 'acl', 'det', 'obj', 'amod', 'case', 'det', 'nmod', 'nummod', 'punct']	['centrocampista', 'aceptado', 'Ajax', 'Ajax', 'centrocampista', 'centrocampista', 'Brian', 'aceptado', 'aceptado', 'aceptado', 'invitación', 'aceptado', 'técnico', 'técnico', 'invitación', 'selección', 'selección', 'técnico', 'selección', 'sueco', 'sueco', 'técnico', 'sueco', 'Bo', 'sueco', 'dispute', 'dispute', 'invitación', 'fase', 'dispute', 'fase', 'Eurocopa', 'Eurocopa', 'fase', 'Eurocopa', 'aceptado']
582	Brian Laudrup renunció, junto a su hermano Michael, a volver a jugar con la selección danesa después de la eliminación de ésta contra Brasil (3-2), en los cuartos de final del Campeonato del Mundo de Francia`98.	['nsubj', 'flat', 'ROOT', 'punct', 'case', 'fixed', 'det', 'obl', 'appos', 'punct', 'mark', 'xcomp', 'mark', 'xcomp', 'case', 'det', 'obl', 'amod', 'case', 'fixed', 'det', 'obl', 'case', 'nmod', 'case', 'nmod', 'punct', 'appos', 'punct', 'punct', 'case', 'det', 'nmod', 'case', 'nmod', 'case', 'det', 'nmod', 'case', 'det', 'flat', 'case', 'flat', 'punct']	['renunció', 'Brian', 'renunció', 'hermano', 'hermano', 'junto', 'hermano', 'renunció', 'hermano', 'hermano', 'volver', 'renunció', 'jugar', 'volver', 'selección', 'selección', 'volver', 'selección', 'eliminación', 'después', 'eliminación', 'renunció', 'ésta', 'eliminación', 'Brasil', 'eliminación', '3-2', 'eliminación', '3-2', 'cuartos', 'cuartos', 'cuartos', 'eliminación', 'final', 'cuartos', 'Campeonato', 'Campeonato', 'cuartos', 'Mundo', 'Mundo', 'Campeonato', 'Francia`98', 'Campeonato', 'renunció']
583	"""Tuve una breve conversación con Brian y le expliqué que mi intención es llevar a la Eurocopa el mejor equipo posible."	['punct', 'ROOT', 'det', 'amod', 'obj', 'case', 'obl', 'cc', 'iobj', 'conj', 'mark', 'det', 'nsubj', 'ccomp', 'ccomp', 'case', 'det', 'obj', 'det', 'amod', 'obj', 'amod', 'punct']	['Tuve', 'Tuve', 'conversación', 'conversación', 'Tuve', 'Brian', 'Tuve', 'expliqué', 'expliqué', 'Tuve', 'es', 'intención', 'es', 'expliqué', 'es', 'Eurocopa', 'Eurocopa', 'llevar', 'equipo', 'equipo', 'llevar', 'equipo', 'Tuve']
584	"Brian se mostró feliz por mi llamada, pero dejó claro que no ha cambiado su forma de pensar respecto a la selección "", indicó Johansson."	['nsubj', 'expl:pv', 'ccomp', 'obj', 'case', 'det', 'obl', 'punct', 'cc', 'conj', 'iobj', 'mark', 'advmod', 'aux', 'ccomp', 'det', 'obj', 'mark', 'acl', 'case', 'fixed', 'det', 'obl', 'punct', 'punct', 'ROOT', 'nsubj', 'punct']	['mostró', 'mostró', 'indicó', 'mostró', 'llamada', 'llamada', 'mostró', 'dejó', 'dejó', 'mostró', 'dejó', 'cambiado', 'cambiado', 'cambiado', 'dejó', 'forma', 'cambiado', 'pensar', 'forma', 'selección', 'respecto', 'selección', 'pensar', 'mostró', 'mostró', 'indicó', 'indicó', 'indicó']
585	"El defensa brasileño del Real Madrid Roberto Carlos Da Silva aseguró que el partido del Sábado contra el Barcelona era uno de los ""más importantes de la Liga"" y donde se podía ""definir"" el campeonato."	['det', 'nsubj', 'amod', 'case', 'det', 'nmod', 'flat', 'appos', 'flat', 'case', 'det', 'flat', 'ROOT', 'mark', 'det', 'nsubj', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'cop', 'ccomp', 'case', 'det', 'punct', 'advmod', 'amod', 'case', 'det', 'nmod', 'punct', 'cc', 'obl', 'expl:pass', 'aux', 'punct', 'conj', 'punct', 'det', 'nsubj', 'punct']	['defensa', 'aseguró', 'defensa', 'Real', 'Real', 'defensa', 'Real', 'defensa', 'Roberto', 'Silva', 'Silva', 'Roberto', 'aseguró', 'uno', 'partido', 'uno', 'Sábado', 'Sábado', 'partido', 'Barcelona', 'Barcelona', 'partido', 'uno', 'aseguró', 'importantes', 'importantes', 'importantes', 'importantes', 'uno', 'Liga', 'Liga', 'importantes', 'importantes', 'definir', 'definir', 'definir', 'definir', 'definir', 'uno', 'definir', 'campeonato', 'definir', 'aseguró']
586	"""No sé como se debe jugar al Barcelona"", comentó Roberto Carlos, ""pero debemos seguir en el camino en el que nos encontramos"" ."	['punct', 'advmod', 'ROOT', 'mark', 'expl:impers', 'aux', 'xcomp', 'case', 'det', 'obl', 'punct', 'punct', 'parataxis', 'nsubj', 'flat', 'punct', 'punct', 'cc', 'aux', 'conj', 'case', 'det', 'obl', 'case', 'det', 'obl', 'expl:pv', 'acl', 'punct', 'punct']	['sé', 'sé', 'sé', 'jugar', 'jugar', 'jugar', 'sé', 'Barcelona', 'Barcelona', 'jugar', 'comentó', 'comentó', 'sé', 'comentó', 'Roberto', 'comentó', 'seguir', 'seguir', 'seguir', 'sé', 'camino', 'camino', 'seguir', 'que', 'que', 'encontramos', 'encontramos', 'camino', 'camino', 'sé']
587	""" Estamos en un momento dulce "", declaró el defensa brasileño."	['punct', 'ccomp', 'case', 'det', 'obj', 'amod', 'punct', 'punct', 'ROOT', 'det', 'nsubj', 'amod', 'punct']	['Estamos', 'declaró', 'momento', 'momento', 'Estamos', 'momento', 'Estamos', 'Estamos', 'declaró', 'defensa', 'declaró', 'defensa', 'declaró']
588	El jugador quiso huir en todo momento de favoritismos.	['det', 'nsubj', 'ROOT', 'xcomp', 'case', 'det', 'obl', 'case', 'obl', 'punct']	['jugador', 'quiso', 'quiso', 'quiso', 'momento', 'momento', 'huir', 'favoritismos', 'huir', 'quiso']
589	"""Si entramos en el campo pensando que somos favoritos, perdemos seguro."	['punct', 'mark', 'advcl', 'case', 'det', 'obl', 'advcl', 'mark', 'cop', 'ccomp', 'punct', 'ROOT', 'advmod', 'punct']	['perdemos', 'entramos', 'perdemos', 'campo', 'campo', 'entramos', 'entramos', 'favoritos', 'favoritos', 'pensando', 'entramos', 'perdemos', 'perdemos', 'perdemos']
590	"Hemos de tener los pies en el suelo y demostrar la superioridad en el campo "", dijo."	['aux', 'mark', 'xcomp', 'det', 'obj', 'case', 'det', 'obl', 'cc', 'conj', 'det', 'obj', 'case', 'det', 'obl', 'punct', 'punct', 'ROOT', 'punct']	['tener', 'tener', 'dijo', 'pies', 'tener', 'suelo', 'suelo', 'tener', 'demostrar', 'tener', 'superioridad', 'demostrar', 'campo', 'campo', 'demostrar', 'tener', 'tener', 'dijo', 'dijo']
591	Recién llegado de Tailandia de jugar un partido amistoso con la selección de Brasil, Roberto estuvo entrenando en la Ciudad Deportiva con total normalidad.	['advmod', 'amod', 'case', 'obl', 'mark', 'advcl', 'det', 'obj', 'amod', 'case', 'det', 'obl', 'case', 'nmod', 'punct', 'nsubj', 'aux', 'ROOT', 'case', 'det', 'obl', 'flat', 'case', 'amod', 'obl', 'punct']	['llegado', 'Roberto', 'Tailandia', 'llegado', 'jugar', 'llegado', 'partido', 'jugar', 'partido', 'selección', 'selección', 'jugar', 'Brasil', 'selección', 'llegado', 'entrenando', 'entrenando', 'entrenando', 'Ciudad', 'Ciudad', 'entrenando', 'Ciudad', 'normalidad', 'normalidad', 'entrenando', 'entrenando']
592	"""Estoy un poco cansado por el largo viaje, pero he dormido unas cinco horas y estoy bien."	['punct', 'cop', 'advmod', 'fixed', 'ROOT', 'case', 'det', 'amod', 'obl', 'punct', 'cc', 'aux', 'conj', 'det', 'nummod', 'obl', 'cc', 'cop', 'conj', 'punct']	['cansado', 'cansado', 'cansado', 'un', 'cansado', 'viaje', 'viaje', 'viaje', 'cansado', 'dormido', 'dormido', 'dormido', 'cansado', 'horas', 'unas', 'dormido', 'bien', 'bien', 'dormido', 'cansado']
593	Hoy descansaré en casa y mañana estaré a tope.	['advmod', 'ROOT', 'case', 'obl', 'cc', 'advmod', 'cop', 'conj', 'fixed', 'punct']	['descansaré', 'descansaré', 'casa', 'descansaré', 'a', 'a', 'a', 'descansaré', 'a', 'descansaré']
594	"Estoy preparado para ganar el Sábado al Barcelona "", enfatizó el lateral izquierdo del Real Madrid."	['cop', 'ccomp', 'mark', 'advcl', 'det', 'obl', 'case', 'det', 'obj', 'punct', 'punct', 'ROOT', 'det', 'nsubj', 'amod', 'case', 'det', 'nmod', 'flat', 'punct']	['preparado', 'enfatizó', 'ganar', 'preparado', 'Sábado', 'ganar', 'Barcelona', 'Barcelona', 'ganar', 'preparado', 'preparado', 'enfatizó', 'lateral', 'enfatizó', 'lateral', 'Real', 'Real', 'lateral', 'Real', 'enfatizó']
595	Roberto aseguró que no ha hablado con Rivaldo del choque entre eternos rivales que Real Madrid y Barcelona disputarán el Sábado en el estadio Santiago Bernabéu.	['nsubj', 'ROOT', 'mark', 'advmod', 'aux', 'ccomp', 'case', 'obl', 'case', 'det', 'obj', 'case', 'amod', 'nmod', 'obj', 'nsubj', 'flat', 'cc', 'conj', 'acl', 'det', 'obl', 'case', 'det', 'obl', 'appos', 'flat', 'punct']	['aseguró', 'aseguró', 'hablado', 'hablado', 'hablado', 'aseguró', 'Rivaldo', 'hablado', 'choque', 'choque', 'hablado', 'rivales', 'rivales', 'choque', 'disputarán', 'disputarán', 'Real', 'Barcelona', 'Real', 'choque', 'Sábado', 'disputarán', 'estadio', 'estadio', 'disputarán', 'estadio', 'Santiago', 'aseguró']
596	"""No hemos tenido ni tiempo de hablar."	['punct', 'advmod', 'aux', 'ROOT', 'advmod', 'obj', 'mark', 'acl', 'punct']	['tenido', 'tenido', 'tenido', 'tenido', 'tiempo', 'tenido', 'hablar', 'tiempo', 'tenido']
597	"Rivaldo llegó un día más tarde que yo y apenas hemos tenido tiempo de entrenar, jugar y volar "", indicó."	['nsubj', 'ccomp', 'det', 'obl', 'advmod', 'advmod', 'mark', 'obl', 'cc', 'advmod', 'aux', 'conj', 'obj', 'mark', 'acl', 'punct', 'advcl', 'cc', 'conj', 'punct', 'punct', 'ROOT', 'punct']	['llegó', 'indicó', 'día', 'llegó', 'tarde', 'día', 'yo', 'tarde', 'tenido', 'tenido', 'tenido', 'llegó', 'tenido', 'entrenar', 'tiempo', 'jugar', 'entrenar', 'volar', 'entrenar', 'llegó', 'llegó', 'indicó', 'indicó']
598	La importancia de Rivaldo estaba fuera de toda duda para el jugador madridista.	['det', 'nsubj', 'case', 'nmod', 'cop', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'obl', 'amod', 'punct']	['importancia', 'fuera', 'Rivaldo', 'importancia', 'fuera', 'fuera', 'duda', 'duda', 'fuera', 'jugador', 'jugador', 'fuera', 'jugador', 'fuera']
599	"""Está muy bien."	['punct', 'cop', 'advmod', 'ROOT', 'punct']	['bien', 'bien', 'bien', 'bien', 'bien']
600	No me sorprende nada de lo que haga.	['advmod', 'obj', 'ROOT', 'nsubj', 'mark', 'det', 'obj', 'acl', 'punct']	['sorprende', 'sorprende', 'sorprende', 'sorprende', 'haga', 'haga', 'haga', 'nada', 'sorprende']
601	"Siempre tiene la cabeza tranquila y es el número uno del mundo "", subrayó."	['advmod', 'ccomp', 'det', 'obj', 'amod', 'cc', 'cop', 'det', 'conj', 'nmod', 'case', 'det', 'nmod', 'punct', 'punct', 'ROOT', 'punct']	['tiene', 'subrayó', 'cabeza', 'tiene', 'cabeza', 'número', 'número', 'número', 'tiene', 'número', 'mundo', 'mundo', 'número', 'tiene', 'tiene', 'subrayó', 'subrayó']
602	Desde que estábamos en el Palmeiras ya sabía que llegaría a un altísimo nivel.	['mark', 'mark', 'advcl', 'case', 'det', 'obj', 'advmod', 'ROOT', 'mark', 'ccomp', 'case', 'det', 'amod', 'obl', 'punct']	['estábamos', 'estábamos', 'sabía', 'Palmeiras', 'Palmeiras', 'estábamos', 'sabía', 'sabía', 'llegaría', 'sabía', 'nivel', 'nivel', 'nivel', 'llegaría', 'sabía']
603	Sobre la presencia de Raúl, Roberto fue precavido.	['case', 'det', 'obl', 'case', 'nmod', 'punct', 'nsubj', 'cop', 'ROOT', 'punct']	['presencia', 'presencia', 'precavido', 'Raúl', 'presencia', 'presencia', 'precavido', 'precavido', 'precavido', 'precavido']
604	"""No sé como está Raúl. pero el Madrid es un equipo muy fuerte y salga uno u otro jugador, todos saldrán a hacer lo mejor para el equipo"", dijo."	['punct', 'advmod', 'ccomp', 'ccomp', 'cop', 'nsubj', 'punct', 'cc', 'det', 'nsubj', 'cop', 'det', 'conj', 'advmod', 'amod', 'cc', 'advcl', 'nsubj', 'cc', 'det', 'conj', 'punct', 'nsubj', 'conj', 'mark', 'xcomp', 'det', 'obj', 'case', 'det', 'obl', 'punct', 'punct', 'ROOT', 'punct']	['sé', 'sé', 'dijo', 'sé', 'como', 'como', 'sé', 'equipo', 'Madrid', 'equipo', 'equipo', 'equipo', 'sé', 'fuerte', 'equipo', 'saldrán', 'saldrán', 'salga', 'jugador', 'jugador', 'uno', 'salga', 'saldrán', 'equipo', 'hacer', 'saldrán', 'mejor', 'hacer', 'equipo', 'equipo', 'mejor', 'sé', 'sé', 'dijo', 'dijo']
605	"""Estamos deseando que comience el partido."	['punct', 'aux', 'ROOT', 'mark', 'ccomp', 'det', 'nsubj', 'punct']	['deseando', 'deseando', 'deseando', 'comience', 'deseando', 'partido', 'comience', 'deseando']
606	"El empate conseguido en Valencia nos ha dado más moral y además contaremos con la afición, que está deseando que hagamos un gran partido y que seguro que nos apoyará desde el comienzo "", finalizó Roberto Carlos."	['det', 'nsubj', 'amod', 'case', 'obl', 'iobj', 'aux', 'ccomp', 'advmod', 'obj', 'cc', 'advmod', 'conj', 'case', 'det', 'obj', 'punct', 'nsubj', 'aux', 'acl', 'mark', 'ccomp', 'det', 'amod', 'obj', 'cc', 'nsubj', 'advmod', 'mark', 'obj', 'conj', 'case', 'det', 'obl', 'punct', 'punct', 'ROOT', 'nsubj', 'flat', 'punct']	['empate', 'dado', 'empate', 'Valencia', 'conseguido', 'dado', 'dado', 'finalizó', 'moral', 'dado', 'contaremos', 'contaremos', 'dado', 'afición', 'afición', 'contaremos', 'deseando', 'deseando', 'deseando', 'afición', 'hagamos', 'deseando', 'partido', 'partido', 'hagamos', 'apoyará', 'apoyará', 'apoyará', 'seguro', 'apoyará', 'deseando', 'comienzo', 'comienzo', 'apoyará', 'dado', 'dado', 'finalizó', 'finalizó', 'Roberto', 'finalizó']
607	La afición colombiana recibió con sorpresa la goleada de la Universidad de Chile por 4-0 sobre el campeón Atlético Nacional, en el que el portero Miguel Calero fue protagonista para evitar lo que hubiera sido una catástrofe, en compromiso del grupo 4 de la Copa Libertadores de América.	['det', 'nsubj', 'amod', 'ROOT', 'case', 'obl', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'flat', 'case', 'nummod', 'case', 'det', 'nmod', 'appos', 'flat', 'punct', 'case', 'det', 'obl', 'det', 'nsubj', 'appos', 'flat', 'cop', 'acl', 'mark', 'acl', 'det', 'nsubj', 'aux', 'cop', 'det', 'ccomp', 'punct', 'case', 'obl', 'case', 'det', 'nmod', 'nummod', 'case', 'det', 'nmod', 'flat', 'case', 'flat', 'punct']	['afición', 'recibió', 'afición', 'recibió', 'sorpresa', 'recibió', 'goleada', 'recibió', 'Universidad', 'Universidad', 'goleada', 'Chile', 'Universidad', '4-0', 'goleada', 'campeón', 'campeón', 'goleada', 'campeón', 'Atlético', 'protagonista', 'que', 'que', 'protagonista', 'portero', 'protagonista', 'portero', 'Miguel', 'protagonista', 'campeón', 'evitar', 'protagonista', 'catástrofe', 'catástrofe', 'catástrofe', 'catástrofe', 'catástrofe', 'evitar', 'compromiso', 'compromiso', 'catástrofe', 'grupo', 'grupo', 'compromiso', 'grupo', 'Copa', 'Copa', 'grupo', 'Copa', 'América', 'Copa', 'recibió']
608	"El propio Calero reconoció que su equipo ""la sacó barata""."	['det', 'amod', 'nsubj', 'ROOT', 'mark', 'det', 'nsubj', 'punct', 'ccomp', 'case', 'compound', 'punct', 'punct']	['Calero', 'Calero', 'reconoció', 'reconoció', 'la', 'equipo', 'la', 'la', 'reconoció', 'barata', 'la', 'la', 'reconoció']
609	"""Para nadie es un secreto que no hicimos un buen partido, no tuvimos una buena noche, hemos cometido muchos errores, creo que la hemos sacado barata, porque era para 10 u 11 goles, y eso hubiera sido fatal, pero es bueno que nos pase esto ahora para darnos cuenta de que la Copa es una cosa y que el torneo local es otra."	['punct', 'case', 'obl', 'ROOT', 'det', 'nsubj', 'mark', 'advmod', 'ccomp', 'det', 'amod', 'obj', 'punct', 'advmod', 'advcl', 'det', 'amod', 'obj', 'punct', 'aux', 'advcl', 'det', 'obj', 'punct', 'advcl', 'mark', 'ccomp', 'compound', 'compound', 'compound', 'punct', 'mark', 'cop', 'case', 'nummod', 'cc', 'conj', 'advcl', 'punct', 'cc', 'nsubj', 'aux', 'cop', 'conj', 'punct', 'cc', 'cop', 'conj', 'mark', 'iobj', 'csubj', 'nsubj', 'advmod', 'mark', 'advcl', 'expl:pv', 'compound', 'mark', 'mark', 'det', 'nsubj', 'cop', 'det', 'ccomp', 'cc', 'mark', 'det', 'nsubj', 'amod', 'cop', 'conj', 'punct']	['es', 'nadie', 'es', 'es', 'secreto', 'es', 'hicimos', 'hicimos', 'es', 'partido', 'partido', 'hicimos', 'hicimos', 'tuvimos', 'hicimos', 'noche', 'noche', 'tuvimos', 'hicimos', 'cometido', 'hicimos', 'errores', 'cometido', 'es', 'es', 'la', 'creo', 'la', 'la', 'la', 'goles', 'goles', 'goles', 'goles', 'goles', '11', '10', 'la', 'fatal', 'fatal', 'fatal', 'fatal', 'fatal', 'la', 'bueno', 'bueno', 'bueno', 'fatal', 'pase', 'pase', 'bueno', 'pase', 'pase', 'dar', 'pase', 'dar', 'dar', 'cosa', 'cosa', 'Copa', 'cosa', 'cosa', 'cosa', 'dar', 'otra', 'otra', 'torneo', 'otra', 'torneo', 'otra', 'cosa', 'es']
610	"Ahora tenemos la oportunidad de jugar 5 partidos más, 3 de locales en el Atanasio donde hay que tratar de mantener la diferencia para pasar a la siguiente fase "", comentó el guardavallas."	['advmod', 'ccomp', 'det', 'obj', 'mark', 'acl', 'nummod', 'obj', 'advmod', 'punct', 'appos', 'case', 'nmod', 'case', 'det', 'nmod', 'obl', 'acl', 'cc', 'conj', 'mark', 'xcomp', 'det', 'obj', 'mark', 'advcl', 'case', 'det', 'amod', 'obl', 'punct', 'punct', 'ROOT', 'det', 'nsubj', 'punct']	['tenemos', 'comentó', 'oportunidad', 'tenemos', 'jugar', 'oportunidad', 'partidos', 'jugar', 'partidos', '3', 'partidos', 'locales', '3', 'Atanasio', 'Atanasio', '3', 'tratar', 'Atanasio', 'tratar', 'hay', 'mantener', 'tratar', 'diferencia', 'mantener', 'pasar', 'mantener', 'fase', 'fase', 'fase', 'pasar', 'tenemos', 'tenemos', 'comentó', 'guardavallas', 'comentó', 'comentó']
611	Por su parte, la prensa deportiva no sólo destaca al portero Calero, sino que reconoce la labor del equipo chileno.	['case', 'det', 'obl', 'punct', 'det', 'nsubj', 'amod', 'advmod', 'fixed', 'parataxis', 'case', 'det', 'obj', 'appos', 'punct', 'ROOT', 'fixed', 'parataxis', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct']	['parte', 'parte', 'destaca', 'parte', 'prensa', 'destaca', 'prensa', 'destaca', 'no', 'sino', 'portero', 'portero', 'destaca', 'portero', 'sino', 'sino', 'sino', 'sino', 'labor', 'reconoce', 'equipo', 'equipo', 'labor', 'equipo', 'sino']
612	"""Nacional empezó pisando en falso"" tituló el ""Diario Deportivo"", tras comentar que los dirigidos por Luis Fernando Suárez no tuvieron una buena noche y fueron goleados por 4-0."	['punct', 'obj', 'flat', 'flat', 'case', 'flat', 'punct', 'ROOT', 'det', 'punct', 'nsubj', 'flat', 'punct', 'punct', 'mark', 'advcl', 'mark', 'det', 'nsubj', 'case', 'obj', 'flat', 'flat', 'advmod', 'ccomp', 'det', 'amod', 'obj', 'cc', 'aux', 'conj', 'case', 'obl', 'punct']	['Nacional', 'tituló', 'Nacional', 'Nacional', 'falso', 'Nacional', 'Nacional', 'tituló', 'Diario', 'Diario', 'tituló', 'Diario', 'Diario', 'comentar', 'comentar', 'tituló', 'tuvieron', 'dirigidos', 'tuvieron', 'Luis', 'dirigidos', 'Luis', 'Luis', 'tuvieron', 'comentar', 'noche', 'noche', 'tuvieron', 'goleados', 'goleados', 'tuvieron', '4-0', 'goleados', 'tituló']
613	El cuadro verde fue superado claramente por un Universidad de Chile práctico y contundente, que con goles de Rojas, González, Tello y Acuña, sumó sus tres primeros puntos en el grupo 4 de la Copa Libertadores.	['det', 'nsubj', 'amod', 'aux', 'ROOT', 'advmod', 'case', 'det', 'obj', 'case', 'flat', 'amod', 'cc', 'conj', 'punct', 'nsubj', 'case', 'obl', 'case', 'nmod', 'punct', 'conj', 'punct', 'conj', 'cc', 'conj', 'punct', 'acl', 'det', 'nummod', 'amod', 'obj', 'case', 'det', 'obl', 'nummod', 'case', 'det', 'nmod', 'flat', 'punct']	['cuadro', 'superado', 'cuadro', 'superado', 'superado', 'superado', 'Universidad', 'Universidad', 'superado', 'Chile', 'Universidad', 'Universidad', 'contundente', 'práctico', 'sumó', 'sumó', 'goles', 'sumó', 'Rojas', 'goles', 'González', 'Rojas', 'Tello', 'Rojas', 'Acuña', 'Rojas', 'goles', 'Universidad', 'puntos', 'sus', 'puntos', 'sumó', 'grupo', 'grupo', 'sumó', 'grupo', 'Copa', 'Copa', 'grupo', 'Copa', 'superado']
614	"El mismo diario añade que ""en una noche para olvidar, Nacional nunca se encontró en el terreno de juego, mientras que el rival, aprovechando su condición de local y el talento de su máxima figura, el argentino Leo Rodríguez, liquidaron desde la etapa inicial el juego""."	['det', 'det', 'nsubj', 'ROOT', 'mark', 'punct', 'case', 'det', 'obl', 'mark', 'acl', 'punct', 'nsubj', 'advmod', 'expl:pv', 'ccomp', 'case', 'det', 'obl', 'case', 'nmod', 'punct', 'cc', 'fixed', 'det', 'nsubj', 'punct', 'advcl', 'det', 'obj', 'case', 'amod', 'cc', 'det', 'conj', 'case', 'det', 'amod', 'nmod', 'punct', 'det', 'appos', 'appos', 'flat', 'punct', 'conj', 'case', 'det', 'obl', 'amod', 'det', 'obj', 'punct', 'punct']	['diario', 'El', 'añade', 'añade', 'encontró', 'encontró', 'noche', 'noche', 'encontró', 'olvidar', 'noche', 'noche', 'encontró', 'encontró', 'encontró', 'añade', 'terreno', 'terreno', 'encontró', 'juego', 'terreno', 'liquidaron', 'liquidaron', 'mientras', 'rival', 'liquidaron', 'aprovechando', 'liquidaron', 'condición', 'aprovechando', 'local', 'condición', 'talento', 'talento', 'condición', 'figura', 'figura', 'figura', 'talento', 'argentino', 'argentino', 'figura', 'argentino', 'Leo', 'argentino', 'encontró', 'etapa', 'etapa', 'liquidaron', 'etapa', 'juego', 'liquidaron', 'añade', 'añade']
