	Sentence	Relation_gold	Head_gold
131	La situación provocó un caos en centenares de pasajeros que no pudieron salir de los aeropuertos Jorge Newbery de Buenos Aires, y el de Ezeiza, a 35 kilómetros de esa capital. 	['det', 'nsubj', 'ROOT', 'det', 'obj', 'adpmod', 'num', 'adp', 'adpobj', 'nsubj', 'advmod', 'aux', 'rcmod', 'adpmod', 'det', 'adpobj', 'compmod', 'appos', 'adpmod', 'amod', 'adpobj', 'punct', 'cc', 'conj', 'adpmod', 'adpobj', 'punct', 'adpmod', 'num', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct']	['situación', 'provocó', '.', 'caos', 'provocó', 'provocó', 'pasajeros', 'centenares', 'en', 'salir', 'salir', 'salir', 'pasajeros', 'salir', 'aeropuertos', 'de', 'Newbery', 'aeropuertos', 'Newbery', 'Aires', 'de', 'Newbery', 'Newbery', 'Newbery', 'el', 'de', 'a', 'el', 'kilómetros', 'a', 'kilómetros', 'capital', 'de', 'provocó']
132	En este sentido, el rol del Municipio es clave para definir la prioridad de cada área en el desarrollo del proyecto de urbanización. 	['adpmod', 'det', 'adpobj', 'punct', 'det', 'nsubj', 'adpmod', 'adpobj', 'ROOT', 'attr', 'adpmod', 'acl', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct']	['es', 'sentido', 'En', 'En', 'rol', 'es', 'rol', 'del', '.', 'es', 'clave', 'para', 'prioridad', 'definir', 'prioridad', 'área', 'de', 'prioridad', 'desarrollo', 'en', 'desarrollo', 'del', 'proyecto', 'de', 'es']
133	Es que en 40 años de trabajo universitario sembró en todos y cada uno de los espacios que frecuentó, un estilo de trabajo incansable, un compañerismo ¨ compinche ¨, comprometido y lazos de amistad inquebrantables. 	['ROOT', 'mark', 'adpmod', 'num', 'adpobj', 'adpmod', 'adpobj', 'amod', 'csubj', 'adpmod', 'adpobj', 'cc', 'det', 'conj', 'adpmod', 'det', 'adpobj', 'rel', 'rcmod', 'punct', 'det', 'obj', 'adpmod', 'adpobj', 'amod', 'punct', 'det', 'conj', 'punct', 'amod', 'punct', 'punct', 'conj', 'cc', 'conj', 'adpmod', 'adpobj', 'amod', 'punct']	['.', 'sembró', 'sembró', 'años', 'en', 'años', 'de', 'trabajo', 'Es', 'sembró', 'en', 'todos', 'uno', 'todos', 'uno', 'espacios', 'de', 'frecuentó', 'espacios', 'en', 'estilo', 'sembró', 'estilo', 'de', 'trabajo', 'estilo', 'compañerismo', 'estilo', 'compinche', 'compañerismo', 'compinche', 'compinche', 'compinche', 'estilo', 'estilo', 'lazos', 'de', 'lazos', 'Es']
134	Si nos centramos en la tasa anual, la nueva construcción aumentó a 560.000 unidades desde las 541.000 anteriores. 	['mark', 'prt', 'advcl', 'adpmod', 'det', 'adpobj', 'amod', 'punct', 'det', 'amod', 'nsubj', 'ROOT', 'adpmod', 'num', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'punct']	['centramos', 'centramos', 'aumentó', 'centramos', 'tasa', 'en', 'tasa', 'centramos', 'construcción', 'construcción', 'aumentó', '.', 'aumentó', 'unidades', 'a', 'aumentó', '541.000', 'desde', '541.000', 'aumentó']
135	Más bien, habría que pensar que se trata de un instrumento temporal creado con fines políticos. 	['advmod', 'advmod', 'punct', 'aux', 'mwe', 'ROOT', 'mark', 'prt', 'ccomp', 'adpmod', 'det', 'adpobj', 'amod', 'partmod', 'adpmod', 'adpobj', 'amod', 'punct']	['bien', 'pensar', 'bien', 'pensar', 'habría', '.', 'trata', 'trata', 'pensar', 'trata', 'instrumento', 'de', 'instrumento', 'instrumento', 'creado', 'con', 'fines', 'pensar']
136	Los lectores que deseen participar aportando sus opiniones han ledo las condiciones de participación de Diariodeavisos.com recogidas en el aviso legal. 	['det', 'nsubj', 'nsubj', 'rcmod', 'xcomp', 'partmod', 'det', 'obj', 'aux', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'partmod', 'adpmod', 'det', 'adpobj', 'amod', 'punct']	['lectores', 'ledo', 'deseen', 'lectores', 'deseen', 'participar', 'opiniones', 'aportando', 'ledo', '.', 'condiciones', 'ledo', 'condiciones', 'de', 'condiciones', 'de', 'condiciones', 'recogidas', 'aviso', 'en', 'aviso', 'ledo']
137	El consejo estatal del PAN aprobará la alianza con la izquierda en Puebla durante la sesión que desarrollará este sábado 30 de enero. 	['det', 'nsubj', 'amod', 'adpmod', 'adpobj', 'ROOT', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'rel', 'rcmod', 'det', 'nmod', 'appos', 'adpmod', 'adpobj', 'punct']	['consejo', 'aprobará', 'consejo', 'consejo', 'del', '.', 'alianza', 'aprobará', 'alianza', 'izquierda', 'con', 'alianza', 'en', 'aprobará', 'sesión', 'durante', 'desarrollará', 'sesión', 'sábado', 'desarrollará', 'sábado', '30', 'de', 'aprobará']
138	Arraigadas aquí por los monjes agustinos tras la Conquista( 1519-1521), estas fiestas han cambiado con el paso del tiempo. 	['partmod', 'advmod', 'adp', 'det', 'adpmod', 'amod', 'adpmod', 'det', 'adpobj', 'punct', 'appos', 'punct', 'punct', 'det', 'nsubj', 'aux', 'ROOT', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct']	['fiestas', 'Arraigadas', 'monjes', 'monjes', 'Arraigadas', 'monjes', 'Arraigadas', 'Conquista', 'tras', '1519-1521', 'Conquista', '1519-1521', 'Arraigadas', 'fiestas', 'cambiado', 'cambiado', '.', 'cambiado', 'paso', 'con', 'paso', 'del', 'cambiado']
139	"A las 9:30 de la mañana de este lunes fue lanzada una bomba de fabricación casera a las oficinas de Edenorte, ubicadas en la calle Mario Baldera del sector"" Juan Alberto Espínola"", causando heridas leves en el brazo izquierdo a un vigilante privado y destrozos las ventanas de la parte frontal del local. "	['adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'auxpass', 'ROOT', 'det', 'nsubjpass', 'adpmod', 'adpobj', 'amod', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct', 'partmod', 'adpmod', 'det', 'adpobj', 'compmod', 'appos', 'adpmod', 'adpobj', 'punct', 'compmod', 'compmod', 'appos', 'punct', 'punct', 'partmod', 'obj', 'amod', 'adpmod', 'det', 'adpobj', 'amod', 'adp', 'det', 'obj', 'amod', 'cc', 'conj', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'adpmod', 'adpobj', 'punct']	['lanzada', '9:30', 'A', '9:30', 'mañana', 'de', 'mañana', 'lunes', 'de', 'lanzada', '.', 'bomba', 'lanzada', 'bomba', 'de', 'fabricación', 'lanzada', 'oficinas', 'a', 'oficinas', 'de', 'ubicadas', 'oficinas', 'ubicadas', 'calle', 'en', 'Baldera', 'calle', 'calle', 'del', 'Espínola', 'Alberto', 'Espínola', 'sector', 'Espínola', 'ubicadas', 'lanzada', 'causando', 'heridas', 'causando', 'brazo', 'en', 'brazo', 'vigilante', 'vigilante', 'causando', 'vigilante', 'heridas', 'heridas', 'ventanas', 'destrozos', 'ventanas', 'parte', 'de', 'parte', 'parte', 'del', 'lanzada']
140	""" Yo me enamoro quince o veinte veces al día"", bromeó. "	['punct', 'nsubj', 'prt', 'ccomp', 'num', 'cc', 'conj', 'nmod', 'adpmod', 'adpobj', 'punct', 'punct', 'ROOT', 'punct']	['enamoro', 'enamoro', 'enamoro', 'bromeó', 'veces', 'quince', 'quince', 'enamoro', 'veces', 'al', 'enamoro', 'bromeó', '.', 'bromeó']
141	Existían problemas con los voltajes de salida en los Transformadores Primarios 2 y 4, estaban por encima del voltaje nominal y se encontraban trabajando el TAP 1 por lo que no había cómo bajar el voltaje en el secundario, todo esto provocado por encontrarse subcargados. 	['ROOT', 'nsubj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'num', 'cc', 'conj', 'punct', 'parataxis', 'adpmod', 'adpmod', 'mwe', 'adpobj', 'amod', 'cc', 'prt', 'aux', 'conj', 'det', 'obj', 'num', 'adpmod', 'det', 'adpobj', 'advmod', 'parataxis', 'advmod', 'xcomp', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'punct', 'det', 'nsubj', 'parataxis', 'adpmod', 'acl', 'acomp', 'punct']	['.', 'Existían', 'problemas', 'voltajes', 'con', 'voltajes', 'de', 'problemas', 'Transformadores', 'en', 'Transformadores', 'Transformadores', '2', '2', 'Existían', 'Existían', 'estaban', 'por', 'encima', 'encima', 'voltaje', 'estaban', 'encontraban', 'trabajando', 'estaban', 'TAP', 'trabajando', 'TAP', 'había', 'que', 'por', 'había', 'Existían', 'bajar', 'había', 'voltaje', 'bajar', 'bajar', 'secundario', 'en', 'provocado', 'esto', 'provocado', 'Existían', 'provocado', 'por', 'encontrarse', 'Existían']
142	La leche materna es un alimento irremplazable que reduce en forma notable la morbilidad y mortalidad infantil. 	['det', 'nsubj', 'amod', 'ROOT', 'det', 'attr', 'amod', 'nsubj', 'rcmod', 'adpmod', 'adpobj', 'amod', 'det', 'obj', 'cc', 'conj', 'amod', 'punct']	['leche', 'es', 'leche', '.', 'alimento', 'es', 'alimento', 'reduce', 'alimento', 'reduce', 'en', 'forma', 'morbilidad', 'reduce', 'morbilidad', 'morbilidad', 'mortalidad', 'es']
143	El vicepresidente del Comité del Indicador IMEF, Jonathan Heath, precisó que la desaceleración que presenta ya Estados Unidos afectará a la economía mexicana, aunque este impacto no será tan traumático como el que tuvo por la crisis de 2008 y 2009. 	['det', 'nsubj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'appos', 'punct', 'compmod', 'appos', 'punct', 'ROOT', 'mark', 'det', 'nsubj', 'rel', 'rcmod', 'advmod', 'nsubj', 'amod', 'ccomp', 'adp', 'det', 'obj', 'amod', 'punct', 'mark', 'det', 'nsubj', 'advmod', 'advcl', 'advmod', 'acomp', 'adpmod', 'adpobj', 'rel', 'rcmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'cc', 'conj', 'punct']	['vicepresidente', 'precisó', 'vicepresidente', 'del', 'Comité', 'del', 'Indicador', 'Heath', 'Heath', 'vicepresidente', 'Heath', '.', 'afectará', 'desaceleración', 'afectará', 'presenta', 'desaceleración', 'presenta', 'presenta', 'Estados', 'precisó', 'economía', 'economía', 'afectará', 'economía', 'será', 'será', 'impacto', 'será', 'será', 'precisó', 'traumático', 'será', 'tan', 'como', 'tuvo', 'el', 'tuvo', 'crisis', 'por', 'crisis', 'de', '2008', '2008', 'precisó']
144	Se desató entonces el caos en este lugar, con miles de estudiantes corriendo para evitar ser alcanzados por el agua y el gas, comprobaron periodistas de la AFP. 	['prt', 'ROOT', 'advmod', 'det', 'nsubj', 'adpmod', 'det', 'adpobj', 'punct', 'adpmod', 'num', 'adp', 'adpobj', 'partmod', 'mark', 'advcl', 'auxpass', 'xcomp', 'adp', 'det', 'adpmod', 'cc', 'det', 'conj', 'punct', 'parataxis', 'nsubj', 'adpmod', 'det', 'adpobj', 'punct']	['desató', '.', 'desató', 'caos', 'desató', 'desató', 'lugar', 'en', 'con', 'desató', 'estudiantes', 'miles', 'con', 'estudiantes', 'evitar', 'corriendo', 'alcanzados', 'evitar', 'agua', 'agua', 'alcanzados', 'agua', 'gas', 'agua', 'con', 'desató', 'comprobaron', 'periodistas', 'AFP', 'de', 'comprobaron']
145	Es posible detectar prediabetes, una condición previa y potencialmente reversible con medidas muy fáciles de llevar a cabo, como bajar de peso el 10% del peso inicial, aumentar la actividad física idealmente a 150 minutos semanales, y el uso de algunos medicamentos específicos que, indicada por un médico, pueden retrasar la aparición de diabetes en meses o años. 	['ROOT', 'acomp', 'csubj', 'obj', 'punct', 'det', 'appos', 'amod', 'cc', 'advmod', 'conj', 'adpmod', 'adpobj', 'advmod', 'amod', 'adpmod', 'acl', 'adpmod', 'adpobj', 'punct', 'adpmod', 'acl', 'adpmod', 'adpobj', 'det', 'num', 'nmod', 'adpmod', 'adpobj', 'amod', 'punct', 'conj', 'det', 'obj', 'amod', 'advmod', 'adpmod', 'num', 'adpobj', 'amod', 'punct', 'cc', 'det', 'conj', 'adpmod', 'det', 'adpobj', 'amod', 'nsubj', 'punct', 'partmod', 'adp', 'det', 'adpmod', 'punct', 'aux', 'rcmod', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'cc', 'conj', 'punct']	['.', 'Es', 'Es', 'detectar', 'condición', 'condición', 'prediabetes', 'condición', 'previa', 'reversible', 'previa', 'reversible', 'con', 'fáciles', 'medidas', 'fáciles', 'de', 'llevar', 'a', 'condición', 'medidas', 'como', 'bajar', 'de', '%', '%', 'bajar', '%', 'del', 'peso', 'bajar', 'bajar', 'actividad', 'aumentar', 'actividad', 'aumentar', 'aumentar', 'minutos', 'a', 'minutos', 'bajar', 'bajar', 'uso', 'bajar', 'uso', 'medicamentos', 'de', 'medicamentos', 'retrasar', 'indicada', 'que', 'médico', 'médico', 'indicada', 'indicada', 'retrasar', 'medicamentos', 'aparición', 'retrasar', 'aparición', 'de', 'retrasar', 'en', 'meses', 'meses', 'Es']
146	Uno de esos dispositivos de 110 toneladas de presión se elabora en la citada fábrica con destino a Venezuela y ya se ejecutan 24 de los componentes que requiere la caldera. 	['nsubj', 'adpmod', 'det', 'adpobj', 'adpmod', 'num', 'adpobj', 'adpmod', 'adpobj', 'prt', 'ROOT', 'adpmod', 'det', 'amod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'cc', 'advmod', 'prt', 'conj', 'nsubj', 'adpmod', 'det', 'adpobj', 'rel', 'rcmod', 'det', 'nsubj', 'punct']	['elabora', 'Uno', 'dispositivos', 'de', 'dispositivos', 'toneladas', 'de', 'toneladas', 'de', 'elabora', '.', 'elabora', 'fábrica', 'fábrica', 'en', 'elabora', 'con', 'destino', 'a', 'elabora', 'ejecutan', 'ejecutan', 'elabora', 'ejecutan', '24', 'componentes', 'de', 'requiere', 'componentes', 'caldera', 'requiere', 'elabora']
147	Marie Fuchi, que dirigió la Kosovo Trust Agency en 2003-04 afirma que la ayuda internacional va a parar a manos de la mafia local; 	['compmod', 'nsubj', 'punct', 'nsubj', 'rcmod', 'det', 'compmod', 'compmod', 'obj', 'adpmod', 'adpobj', 'ROOT', 'mark', 'det', 'nsubj', 'amod', 'ccomp', 'adpmod', 'acl', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'punct']	['Fuchi', 'afirma', 'dirigió', 'dirigió', 'Fuchi', 'Agency', 'Trust', 'Agency', 'dirigió', 'dirigió', 'en', ';', 'va', 'ayuda', 'va', 'ayuda', 'afirma', 'va', 'a', 'parar', 'a', 'manos', 'mafia', 'de', 'mafia', 'afirma']
148	De acuerdo con el secretario de Obra Pública de la Comuna, Jorge Rodríguez y Morgado, para 2010 sólo se podrá crear el plan parcial del rescate de La Calera, pues ese fue el mandato de los regidores, y será la siguiente administración municipal la que lo ejecute. 	['adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'amod', 'adpmod', 'det', 'adpobj', 'punct', 'compmod', 'appos', 'cc', 'conj', 'punct', 'adpmod', 'adpobj', 'advmod', 'prt', 'aux', 'ROOT', 'det', 'obj', 'amod', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct', 'mark', 'nsubj', 'advcl', 'det', 'attr', 'adpmod', 'det', 'adpobj', 'punct', 'cc', 'conj', 'det', 'amod', 'nsubj', 'amod', 'attr', 'nsubj', 'obj', 'rcmod', 'punct']	['crear', 'De', 'acuerdo', 'secretario', 'con', 'secretario', 'de', 'Obra', 'Obra', 'Comuna', 'de', 'Rodríguez', 'Rodríguez', 'secretario', 'Rodríguez', 'Rodríguez', 'Rodríguez', 'crear', 'para', 'crear', 'crear', 'crear', '.', 'plan', 'crear', 'plan', 'plan', 'del', 'rescate', 'Calera', 'de', 'fue', 'fue', 'fue', 'crear', 'mandato', 'fue', 'mandato', 'regidores', 'de', 'fue', 'crear', 'crear', 'administración', 'administración', 'será', 'administración', 'será', 'ejecute', 'ejecute', 'la', 'crear']
149	Y tal cual lo ha cumplido. 	['cc', 'mwe', 'advmod', 'obj', 'aux', 'ROOT', 'punct']	['cumplido', 'cual', 'cumplido', 'cumplido', 'cumplido', '.', 'cumplido']
150	"En la sesión de este jueves también se han podido escuchar las conversaciones que el vigilante, que se encontraba en la garita de seguridad, tuvo con los Mossos d"" Esquadra, pero desde la grabación que hizo la policía -- de mejor calidad que las grabaciones de audio que ya se presentaron de una cámara de seguridad de la propiedad Tous --. "	['adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'advmod', 'prt', 'aux', 'aux', 'ROOT', 'det', 'nsubj', 'rel', 'det', 'nsubj', 'punct', 'nsubj', 'prt', 'rcmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct', 'rcmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'punct', 'adpobj', 'punct', 'cc', 'conj', 'det', 'adpobj', 'rel', 'rcmod', 'det', 'nsubj', 'punct', 'adpmod', 'amod', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'nsubj', 'advmod', 'prt', 'rcmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'appos', 'punct', 'punct']	['escuchar', 'sesión', 'En', 'sesión', 'jueves', 'de', 'escuchar', 'escuchar', 'podido', 'escuchar', '.', 'conversaciones', 'escuchar', 'tuvo', 'vigilante', 'tuvo', 'encontraba', 'encontraba', 'encontraba', 'vigilante', 'encontraba', 'garita', 'en', 'garita', 'de', 'encontraba', 'conversaciones', 'tuvo', 'Mossos', 'con', 'Mossos', 'd', 'd', 'escuchar', 'escuchar', 'escuchar', 'grabación', 'desde', 'hizo', 'grabación', 'policía', 'hizo', 'de', 'grabación', 'calidad', 'de', 'mejor', 'grabaciones', 'que', 'grabaciones', 'de', 'presentaron', 'presentaron', 'presentaron', 'grabaciones', 'grabaciones', 'cámara', 'de', 'cámara', 'de', 'seguridad', 'propiedad', 'de', 'propiedad', 'de', 'escuchar']
151	Al evento también asistirán Iván Oñate( Ecuador), Pablo Benítez( El Salvador), Bill Herbert( Escocia), Juan Manuel Rodríguez Tobal( España), John Curl( Estados Unidos), Francois Migeot( Francia), Merle Collins( Granada), Rosa Chávez( Guatemala) y Arnold Itwaru( Guyana). 	['adpmod', 'adpobj', 'advmod', 'ROOT', 'compmod', 'nsubj', 'punct', 'appos', 'punct', 'punct', 'compmod', 'conj', 'punct', 'det', 'appos', 'punct', 'punct', 'compmod', 'conj', 'punct', 'appos', 'punct', 'punct', 'compmod', 'compmod', 'conj', 'compmod', 'punct', 'appos', 'punct', 'punct', 'compmod', 'conj', 'punct', 'appos', 'amod', 'punct', 'punct', 'compmod', 'conj', 'punct', 'appos', 'punct', 'punct', 'compmod', 'conj', 'punct', 'appos', 'punct', 'punct', 'compmod', 'conj', 'punct', 'appos', 'punct', 'cc', 'compmod', 'conj', 'punct', 'appos', 'punct', 'punct']	['asistirán', 'Al', 'asistirán', '.', 'Oñate', 'asistirán', 'Ecuador', 'Oñate', 'Ecuador', 'Oñate', 'Benítez', 'Oñate', 'Salvador', 'Salvador', 'Benítez', 'Salvador', 'Oñate', 'Herbert', 'Oñate', 'Escocia', 'Herbert', 'Escocia', 'Oñate', 'Manuel', 'Rodríguez', 'Oñate', 'Rodríguez', 'España', 'Rodríguez', 'España', 'Oñate', 'Curl', 'Oñate', 'Estados', 'Curl', 'Estados', 'Estados', 'Oñate', 'Migeot', 'Oñate', 'Francia', 'Migeot', 'Francia', 'Oñate', 'Collins', 'Oñate', 'Granada', 'Collins', 'Granada', 'Oñate', 'Chávez', 'Oñate', 'Guatemala', 'Chávez', 'Guatemala', 'Oñate', 'Itwaru', 'Oñate', 'Guyana', 'Itwaru', 'Guyana', 'asistirán']
152	"El técnico de la Real Sociedad, Philippe Montanier, ha mostrado este martes su respeto ante el enfrentamiento que tiene su equipo en casa del primer clasificado, un Levante que llega en estado de"" euforia"" e invicto. "	['det', 'nsubj', 'adpmod', 'det', 'amod', 'adpobj', 'punct', 'compmod', 'appos', 'punct', 'aux', 'ROOT', 'det', 'nmod', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'rel', 'rcmod', 'det', 'nsubj', 'adpmod', 'adpobj', 'adpmod', 'amod', 'adpobj', 'punct', 'det', 'appos', 'nsubj', 'rcmod', 'adpmod', 'adpobj', 'adpmod', 'punct', 'adpobj', 'punct', 'cc', 'conj', 'punct']	['técnico', 'mostrado', 'técnico', 'Sociedad', 'Sociedad', 'de', 'Montanier', 'Montanier', 'técnico', 'Montanier', 'mostrado', '.', 'martes', 'mostrado', 'respeto', 'mostrado', 'mostrado', 'enfrentamiento', 'ante', 'tiene', 'enfrentamiento', 'equipo', 'tiene', 'tiene', 'en', 'casa', 'clasificado', 'del', 'Levante', 'Levante', 'clasificado', 'llega', 'Levante', 'llega', 'en', 'estado', 'euforia', 'de', 'euforia', 'en', 'en', 'mostrado']
153	En 1987 los médicos René Rubinos Ruiz( 1), Rafael Mena Pérez( 2) y Raúl Candebat Candebat( 3) tras participar en cursos internacionales sobre afecciones espinales, introdujeron la técnica de corpectomía transpedicular para abordar por vía posterior estas lesiones. 	['adpmod', 'adpobj', 'det', 'nsubj', 'compmod', 'appos', 'compmod', 'punct', 'appos', 'punct', 'punct', 'compmod', 'conj', 'compmod', 'punct', 'appos', 'punct', 'cc', 'compmod', 'conj', 'compmod', 'punct', 'appos', 'punct', 'adpmod', 'acl', 'adpmod', 'adpobj', 'amod', 'adpmod', 'adpobj', 'amod', 'punct', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'amod', 'mark', 'advcl', 'adpmod', 'adpobj', 'amod', 'det', 'obj', 'punct']	['introdujeron', 'En', 'médicos', 'introdujeron', 'Rubinos', 'médicos', 'Rubinos', '1', 'Rubinos', '1', 'Rubinos', 'Mena', 'Rubinos', 'Mena', '2', 'Mena', '2', 'Rubinos', 'Candebat', 'Rubinos', 'Candebat', '3', 'Candebat', '3', 'introdujeron', 'tras', 'participar', 'en', 'cursos', 'cursos', 'sobre', 'afecciones', 'introdujeron', '.', 'técnica', 'introdujeron', 'técnica', 'de', 'corpectomía', 'abordar', 'introdujeron', 'abordar', 'por', 'vía', 'lesiones', 'abordar', 'introdujeron']
154	"En este sentido, quiero resaltar la presencia de Carlos Villagrasa, presidente del Comité Científico, quien no dudó en llegar a la Argentina para desarrollar una agenda conjunta que permita avanzar sobre pasos firmes y conseguir el éxito previsto cuando se nominó a la Argentina como sede del V Congreso Mundial"", sintetizó Gastaldi, vicepresidente del Comité Organizador. "	['adpmod', 'det', 'adpobj', 'punct', 'ccomp', 'xcomp', 'det', 'obj', 'adpmod', 'compmod', 'adpobj', 'punct', 'appos', 'adpmod', 'adpobj', 'amod', 'punct', 'nsubj', 'advmod', 'rcmod', 'adpmod', 'acl', 'adpmod', 'det', 'adpobj', 'mark', 'advcl', 'det', 'obj', 'amod', 'nsubj', 'rcmod', 'xcomp', 'adpmod', 'adpobj', 'amod', 'cc', 'conj', 'det', 'obj', 'partmod', 'mark', 'prt', 'advcl', 'adp', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'num', 'adpobj', 'amod', 'punct', 'punct', 'ROOT', 'nsubj', 'punct', 'appos', 'adpmod', 'adpobj', 'amod', 'punct']	['quiero', 'sentido', 'En', 'En', 'sintetizó', 'quiero', 'presencia', 'resaltar', 'presencia', 'Villagrasa', 'de', 'presidente', 'Villagrasa', 'presidente', 'del', 'Comité', 'presidente', 'dudó', 'dudó', 'Villagrasa', 'dudó', 'en', 'llegar', 'Argentina', 'a', 'desarrollar', 'llegar', 'agenda', 'desarrollar', 'agenda', 'permita', 'agenda', 'permita', 'avanzar', 'sobre', 'pasos', 'avanzar', 'avanzar', 'éxito', 'conseguir', 'éxito', 'nominó', 'nominó', 'previsto', 'Argentina', 'Argentina', 'nominó', 'nominó', 'como', 'sede', 'Congreso', 'del', 'Congreso', 'quiero', 'sintetizó', '.', 'sintetizó', 'vicepresidente', 'Gastaldi', 'vicepresidente', 'del', 'Comité', 'sintetizó']
155	La OTAN ha negado que en el ataque en el distrito de Ghazi Abad de Kunar haya habido heridos civiles, e insiste en que las imágenes que tienen de la operación indican que en esa zona tan sólo había insurgentes. 	['det', 'nsubj', 'aux', 'ROOT', 'mark', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'compmod', 'adpobj', 'adpmod', 'adpobj', 'aux', 'ccomp', 'obj', 'amod', 'punct', 'cc', 'conj', 'adpmod', 'mark', 'det', 'nsubj', 'rel', 'rcmod', 'adpmod', 'det', 'adpobj', 'acl', 'mark', 'adpmod', 'det', 'adpobj', 'advmod', 'advmod', 'ccomp', 'obj', 'punct']	['OTAN', 'negado', 'negado', '.', 'habido', 'habido', 'ataque', 'en', 'ataque', 'distrito', 'en', 'distrito', 'Abad', 'de', 'distrito', 'de', 'habido', 'negado', 'habido', 'heridos', 'negado', 'negado', 'negado', 'insiste', 'indican', 'imágenes', 'indican', 'tienen', 'imágenes', 'imágenes', 'operación', 'de', 'en', 'había', 'había', 'zona', 'en', 'sólo', 'había', 'indican', 'había', 'negado']
156	El estadio Diego Armando Maradona de La Paternal albergará este encuentro que comenzará a las 20.15 en el cierre de la jornada dominical y contará con el arbitraje de Juan Pablo Pompei. 	['det', 'nsubj', 'compmod', 'compmod', 'appos', 'adpmod', 'det', 'adpobj', 'ROOT', 'det', 'obj', 'nsubj', 'rcmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'cc', 'conj', 'adpmod', 'det', 'adpobj', 'adpmod', 'compmod', 'compmod', 'adpobj', 'punct']	['estadio', 'albergará', 'Armando', 'Maradona', 'estadio', 'estadio', 'Paternal', 'de', '.', 'encuentro', 'albergará', 'comenzará', 'encuentro', 'comenzará', '20.15', 'a', 'comenzará', 'cierre', 'en', 'cierre', 'jornada', 'de', 'jornada', 'comenzará', 'comenzará', 'contará', 'arbitraje', 'con', 'arbitraje', 'Pablo', 'Pompei', 'de', 'albergará']
157	"Guardiola añadió en este sentido, en un discurso optimista de cara al futuro, que el partido fue"" difícil"", como todos a estas alturas en Europa, ya que todos los equipos son"" buenos"". "	['nsubj', 'ROOT', 'adpmod', 'det', 'adpobj', 'punct', 'adpmod', 'det', 'adpobj', 'amod', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct', 'mark', 'det', 'nsubj', 'ccomp', 'punct', 'acomp', 'punct', 'punct', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct', 'mark', 'mwe', 'det', 'det', 'nsubj', 'advcl', 'punct', 'acomp', 'punct', 'punct']	['añadió', '.', 'añadió', 'sentido', 'en', 'en', 'añadió', 'discurso', 'en', 'discurso', 'optimista', 'de', 'cara', 'al', 'en', 'fue', 'partido', 'fue', 'añadió', 'difícil', 'fue', 'difícil', 'como', 'fue', 'como', 'todos', 'alturas', 'a', 'todos', 'en', 'como', 'son', 'ya', 'equipos', 'equipos', 'son', 'fue', 'buenos', 'son', 'buenos', 'añadió']
